interaction_id,customer_id,product_id,interaction_type,interaction_date
8620,737,337,click,2025-12-13 09:00:00
8621,685,95,add_to_cart,2025-12-13 12:00:00
8622,244,371,wishlist,2025-12-13 15:00:00
8623,321,129,view,2025-12-13 18:00:00
8624,643,11,click,2025-12-13 21:00:00
8625,352,490,add_to_cart,2025-12-14 00:00:00
8626,532,272,click,2025-12-14 03:00:00
8627,81,357,wishlist,2025-12-14 06:00:00
8628,293,369,add_to_cart,2025-12-14 09:00:00
8629,294,92,wishlist,2025-12-14 12:00:00
8630,497,9,wishlist,2025-12-14 15:00:00
8631,458,375,add_to_cart,2025-12-14 18:00:00
8632,747,123,click,2025-12-14 21:00:00
8633,813,264,view,2025-12-15 00:00:00
8634,733,281,view,2025-12-15 03:00:00
8635,682,458,add_to_cart,2025-12-15 06:00:00
8636,558,424,view,2025-12-15 09:00:00
8637,60,451,wishlist,2025-12-15 12:00:00
8638,608,119,click,2025-12-15 15:00:00
8639,781,407,add_to_cart,2025-12-15 18:00:00
8640,543,190,wishlist,2025-12-15 21:00:00
8641,380,279,wishlist,2025-12-16 00:00:00
8642,324,300,click,2025-12-16 03:00:00
8643,628,56,click,2025-12-16 06:00:00
8644,62,196,view,2025-12-16 09:00:00
8645,945,379,click,2025-12-16 12:00:00
8646,146,498,add_to_cart,2025-12-16 15:00:00
8647,843,23,add_to_cart,2025-12-16 18:00:00
8648,362,265,click,2025-12-16 21:00:00
8649,53,245,click,2025-12-17 00:00:00
8650,402,260,wishlist,2025-12-17 03:00:00
8651,563,418,add_to_cart,2025-12-17 06:00:00
8652,681,231,view,2025-12-17 09:00:00
8653,869,210,wishlist,2025-12-17 12:00:00
8654,993,162,wishlist,2025-12-17 15:00:00
8655,869,377,view,2025-12-17 18:00:00
8656,707,354,view,2025-12-17 21:00:00
8657,449,170,click,2025-12-18 00:00:00
8658,83,387,click,2025-12-18 03:00:00
8659,379,339,wishlist,2025-12-18 06:00:00
8660,646,290,add_to_cart,2025-12-18 09:00:00
8661,458,474,add_to_cart,2025-12-18 12:00:00
8662,933,227,wishlist,2025-12-18 15:00:00
8663,780,361,add_to_cart,2025-12-18 18:00:00
8664,81,363,add_to_cart,2025-12-18 21:00:00
8665,731,479,view,2025-12-19 00:00:00
8666,514,43,click,2025-12-19 03:00:00
8667,309,475,click,2025-12-19 06:00:00
8668,921,195,wishlist,2025-12-19 09:00:00
8669,763,421,view,2025-12-19 12:00:00
8670,494,12,add_to_cart,2025-12-19 15:00:00
8671,236,495,wishlist,2025-12-19 18:00:00
8672,668,471,wishlist,2025-12-19 21:00:00
8673,941,465,add_to_cart,2025-12-20 00:00:00
8674,37,272,click,2025-12-20 03:00:00
8675,741,62,add_to_cart,2025-12-20 06:00:00
8676,657,17,wishlist,2025-12-20 09:00:00
8677,325,271,click,2025-12-20 12:00:00
8678,56,26,wishlist,2025-12-20 15:00:00
8679,121,45,view,2025-12-20 18:00:00
8680,314,386,click,2025-12-20 21:00:00
8681,211,145,wishlist,2025-12-21 00:00:00
8682,772,65,wishlist,2025-12-21 03:00:00
8683,103,350,view,2025-12-21 06:00:00
8684,439,480,add_to_cart,2025-12-21 09:00:00
8685,817,286,click,2025-12-21 12:00:00
8686,747,490,wishlist,2025-12-21 15:00:00
8687,38,68,wishlist,2025-12-21 18:00:00
8688,813,362,wishlist,2025-12-21 21:00:00
8689,620,300,wishlist,2025-12-22 00:00:00
8690,414,96,add_to_cart,2025-12-22 03:00:00
8691,224,60,add_to_cart,2025-12-22 06:00:00
8692,293,483,add_to_cart,2025-12-22 09:00:00
8693,696,257,click,2025-12-22 12:00:00
8694,155,19,add_to_cart,2025-12-22 15:00:00
8695,32,33,click,2025-12-22 18:00:00
8696,234,467,add_to_cart,2025-12-22 21:00:00
8697,907,420,wishlist,2025-12-23 00:00:00
8698,489,91,view,2025-12-23 03:00:00
8699,762,461,click,2025-12-23 06:00:00
8700,570,475,view,2025-12-23 09:00:00
8701,333,238,view,2025-12-23 12:00:00
8702,675,462,wishlist,2025-12-23 15:00:00
8703,17,24,wishlist,2025-12-23 18:00:00
8704,414,227,click,2025-12-23 21:00:00
8705,766,339,click,2025-12-24 00:00:00
8706,658,381,click,2025-12-24 03:00:00
8707,741,409,add_to_cart,2025-12-24 06:00:00
8708,240,395,add_to_cart,2025-12-24 09:00:00
8709,286,265,view,2025-12-24 12:00:00
8710,346,6,click,2025-12-24 15:00:00
8711,375,58,view,2025-12-24 18:00:00
8712,16,100,add_to_cart,2025-12-24 21:00:00
8713,587,122,view,2025-12-25 00:00:00
8714,950,357,view,2025-12-25 03:00:00
8715,260,157,click,2025-12-25 06:00:00
8716,895,201,click,2025-12-25 09:00:00
8717,361,225,view,2025-12-25 12:00:00
8718,399,471,add_to_cart,2025-12-25 15:00:00
8719,460,463,view,2025-12-25 18:00:00
8720,923,267,add_to_cart,2025-12-25 21:00:00
8721,516,151,view,2025-12-26 00:00:00
8722,931,410,view,2025-12-26 03:00:00
8723,763,257,click,2025-12-26 06:00:00
8724,85,478,view,2025-12-26 09:00:00
8725,63,81,add_to_cart,2025-12-26 12:00:00
8726,100,431,view,2025-12-26 15:00:00
8727,834,366,view,2025-12-26 18:00:00
8728,755,425,add_to_cart,2025-12-26 21:00:00
8729,295,407,view,2025-12-27 00:00:00
8730,924,100,view,2025-12-27 03:00:00
8731,162,105,view,2025-12-27 06:00:00
8732,929,252,view,2025-12-27 09:00:00
8733,178,133,add_to_cart,2025-12-27 12:00:00
8734,444,99,wishlist,2025-12-27 15:00:00
8735,328,178,add_to_cart,2025-12-27 18:00:00
8736,328,265,add_to_cart,2025-12-27 21:00:00
8737,764,132,wishlist,2025-12-28 00:00:00
8738,42,199,add_to_cart,2025-12-28 03:00:00
8739,242,193,view,2025-12-28 06:00:00
8740,342,208,add_to_cart,2025-12-28 09:00:00
8741,91,57,view,2025-12-28 12:00:00
8742,28,380,click,2025-12-28 15:00:00
8743,459,409,view,2025-12-28 18:00:00
8744,667,442,view,2025-12-28 21:00:00
8745,631,262,add_to_cart,2025-12-29 00:00:00
8746,385,230,add_to_cart,2025-12-29 03:00:00
8747,487,142,add_to_cart,2025-12-29 06:00:00
8748,220,63,click,2025-12-29 09:00:00
8749,859,118,wishlist,2025-12-29 12:00:00
8750,264,485,view,2025-12-29 15:00:00
8751,121,459,wishlist,2025-12-29 18:00:00
8752,46,321,wishlist,2025-12-29 21:00:00
8753,280,308,click,2025-12-30 00:00:00
8754,115,490,view,2025-12-30 03:00:00
8755,168,321,view,2025-12-30 06:00:00
8756,435,245,click,2025-12-30 09:00:00
8757,246,381,click,2025-12-30 12:00:00
8758,484,356,view,2025-12-30 15:00:00
8759,375,136,click,2025-12-30 18:00:00
8760,280,96,add_to_cart,2025-12-30 21:00:00
8761,746,225,view,2025-12-31 00:00:00
8762,22,8,wishlist,2025-12-31 03:00:00
8763,714,14,add_to_cart,2025-12-31 06:00:00
8764,68,24,wishlist,2025-12-31 09:00:00
8765,648,192,click,2025-12-31 12:00:00
8766,743,241,wishlist,2025-12-31 15:00:00
8767,58,489,add_to_cart,2025-12-31 18:00:00
8768,527,349,click,2025-12-31 21:00:00
8769,264,25,add_to_cart,2026-01-01 00:00:00
8770,989,390,click,2026-01-01 03:00:00
8771,682,129,view,2026-01-01 06:00:00
8772,423,87,wishlist,2026-01-01 09:00:00
8773,499,233,wishlist,2026-01-01 12:00:00
8774,291,289,view,2026-01-01 15:00:00
8775,169,398,view,2026-01-01 18:00:00
8776,560,447,wishlist,2026-01-01 21:00:00
8777,462,56,view,2026-01-02 00:00:00
8778,608,190,click,2026-01-02 03:00:00
8779,839,28,wishlist,2026-01-02 06:00:00
8780,556,29,add_to_cart,2026-01-02 09:00:00
8781,353,491,view,2026-01-02 12:00:00
8782,240,488,click,2026-01-02 15:00:00
8783,803,279,wishlist,2026-01-02 18:00:00
8784,283,172,wishlist,2026-01-02 21:00:00
8785,449,38,click,2026-01-03 00:00:00
8786,582,433,view,2026-01-03 03:00:00
8787,765,299,wishlist,2026-01-03 06:00:00
8788,66,266,view,2026-01-03 09:00:00
8789,327,27,click,2026-01-03 12:00:00
8790,456,136,add_to_cart,2026-01-03 15:00:00
8791,959,236,click,2026-01-03 18:00:00
8792,477,245,view,2026-01-03 21:00:00
8793,848,452,wishlist,2026-01-04 00:00:00
8794,285,469,view,2026-01-04 03:00:00
8795,31,85,view,2026-01-04 06:00:00
8796,448,414,add_to_cart,2026-01-04 09:00:00
8797,214,13,wishlist,2026-01-04 12:00:00
8798,693,58,add_to_cart,2026-01-04 15:00:00
8799,714,259,add_to_cart,2026-01-04 18:00:00
8800,580,468,click,2026-01-04 21:00:00
8801,25,100,click,2026-01-05 00:00:00
8802,760,104,wishlist,2026-01-05 03:00:00
8803,373,261,add_to_cart,2026-01-05 06:00:00
8804,397,278,add_to_cart,2026-01-05 09:00:00
8805,337,442,view,2026-01-05 12:00:00
8806,936,66,view,2026-01-05 15:00:00
8807,968,89,click,2026-01-05 18:00:00
8808,855,296,add_to_cart,2026-01-05 21:00:00
8809,903,88,wishlist,2026-01-06 00:00:00
8810,672,378,add_to_cart,2026-01-06 03:00:00
8811,280,5,click,2026-01-06 06:00:00
8812,769,144,wishlist,2026-01-06 09:00:00
8813,623,117,add_to_cart,2026-01-06 12:00:00
8814,559,271,view,2026-01-06 15:00:00
8815,691,499,add_to_cart,2026-01-06 18:00:00
8816,548,205,click,2026-01-06 21:00:00
8817,923,75,click,2026-01-07 00:00:00
8818,198,80,add_to_cart,2026-01-07 03:00:00
8819,554,18,click,2026-01-07 06:00:00
8820,479,217,view,2026-01-07 09:00:00
8821,844,431,view,2026-01-07 12:00:00
8822,602,102,view,2026-01-07 15:00:00
8823,857,488,add_to_cart,2026-01-07 18:00:00
8824,580,132,click,2026-01-07 21:00:00
8825,70,309,view,2026-01-08 00:00:00
8826,505,58,wishlist,2026-01-08 03:00:00
8827,110,112,click,2026-01-08 06:00:00
8828,382,85,click,2026-01-08 09:00:00
8829,397,331,wishlist,2026-01-08 12:00:00
8830,409,314,click,2026-01-08 15:00:00
8831,351,116,view,2026-01-08 18:00:00
8832,534,315,click,2026-01-08 21:00:00
8833,501,162,view,2026-01-09 00:00:00
8834,995,286,view,2026-01-09 03:00:00
8835,789,438,view,2026-01-09 06:00:00
8836,911,324,add_to_cart,2026-01-09 09:00:00
8837,707,206,click,2026-01-09 12:00:00
8838,421,331,wishlist,2026-01-09 15:00:00
8839,557,68,add_to_cart,2026-01-09 18:00:00
8840,922,410,add_to_cart,2026-01-09 21:00:00
8841,111,387,add_to_cart,2026-01-10 00:00:00
8842,209,248,add_to_cart,2026-01-10 03:00:00
8843,742,57,view,2026-01-10 06:00:00
8844,439,165,view,2026-01-10 09:00:00
8845,178,166,wishlist,2026-01-10 12:00:00
8846,931,297,click,2026-01-10 15:00:00
8847,762,4,wishlist,2026-01-10 18:00:00
8848,425,410,click,2026-01-10 21:00:00
8849,328,295,view,2026-01-11 00:00:00
8850,884,365,click,2026-01-11 03:00:00
8851,11,106,click,2026-01-11 06:00:00
8852,252,108,add_to_cart,2026-01-11 09:00:00
8853,856,170,wishlist,2026-01-11 12:00:00
8854,235,267,add_to_cart,2026-01-11 15:00:00
8855,648,267,add_to_cart,2026-01-11 18:00:00
8856,254,54,add_to_cart,2026-01-11 21:00:00
8857,566,486,add_to_cart,2026-01-12 00:00:00
8858,478,166,view,2026-01-12 03:00:00
8859,129,254,wishlist,2026-01-12 06:00:00
8860,738,276,add_to_cart,2026-01-12 09:00:00
8861,532,154,wishlist,2026-01-12 12:00:00
8862,100,128,add_to_cart,2026-01-12 15:00:00
8863,290,486,view,2026-01-12 18:00:00
8864,569,76,add_to_cart,2026-01-12 21:00:00
8865,226,375,click,2026-01-13 00:00:00
8866,653,221,view,2026-01-13 03:00:00
8867,125,270,wishlist,2026-01-13 06:00:00
8868,438,434,click,2026-01-13 09:00:00
8869,821,123,click,2026-01-13 12:00:00
8870,564,25,view,2026-01-13 15:00:00
8871,646,439,wishlist,2026-01-13 18:00:00
8872,804,435,view,2026-01-13 21:00:00
8873,665,106,add_to_cart,2026-01-14 00:00:00
8874,347,106,view,2026-01-14 03:00:00
8875,698,103,view,2026-01-14 06:00:00
8876,751,474,add_to_cart,2026-01-14 09:00:00
8877,183,266,add_to_cart,2026-01-14 12:00:00
8878,351,14,wishlist,2026-01-14 15:00:00
8879,515,133,view,2026-01-14 18:00:00
8880,796,441,add_to_cart,2026-01-14 21:00:00
8881,378,22,wishlist,2026-01-15 00:00:00
8882,708,75,wishlist,2026-01-15 03:00:00
8883,465,285,add_to_cart,2026-01-15 06:00:00
8884,678,391,add_to_cart,2026-01-15 09:00:00
8885,802,244,wishlist,2026-01-15 12:00:00
8886,340,256,click,2026-01-15 15:00:00
8887,141,146,add_to_cart,2026-01-15 18:00:00
8888,111,415,click,2026-01-15 21:00:00
8889,261,427,wishlist,2026-01-16 00:00:00
8890,896,212,view,2026-01-16 03:00:00
8891,188,249,click,2026-01-16 06:00:00
8892,856,35,click,2026-01-16 09:00:00
8893,371,327,click,2026-01-16 12:00:00
8894,358,253,click,2026-01-16 15:00:00
8895,273,350,click,2026-01-16 18:00:00
8896,697,260,click,2026-01-16 21:00:00
8897,799,307,view,2026-01-17 00:00:00
8898,604,350,view,2026-01-17 03:00:00
8899,449,286,view,2026-01-17 06:00:00
8900,706,350,click,2026-01-17 09:00:00
8901,417,181,wishlist,2026-01-17 12:00:00
8902,872,210,add_to_cart,2026-01-17 15:00:00
8903,861,491,click,2026-01-17 18:00:00
8904,388,110,view,2026-01-17 21:00:00
8905,338,330,wishlist,2026-01-18 00:00:00
8906,311,142,wishlist,2026-01-18 03:00:00
8907,920,164,click,2026-01-18 06:00:00
8908,928,87,view,2026-01-18 09:00:00
8909,329,140,add_to_cart,2026-01-18 12:00:00
8910,47,332,add_to_cart,2026-01-18 15:00:00
8911,656,162,view,2026-01-18 18:00:00
8912,149,26,view,2026-01-18 21:00:00
8913,350,134,wishlist,2026-01-19 00:00:00
8914,323,357,click,2026-01-19 03:00:00
8915,865,115,click,2026-01-19 06:00:00
8916,927,181,click,2026-01-19 09:00:00
8917,120,399,add_to_cart,2026-01-19 12:00:00
8918,398,362,add_to_cart,2026-01-19 15:00:00
8919,646,359,add_to_cart,2026-01-19 18:00:00
8920,197,147,click,2026-01-19 21:00:00
8921,413,360,view,2026-01-20 00:00:00
8922,439,431,view,2026-01-20 03:00:00
8923,37,215,click,2026-01-20 06:00:00
8924,187,484,click,2026-01-20 09:00:00
8925,420,77,view,2026-01-20 12:00:00
8926,725,95,view,2026-01-20 15:00:00
8927,460,445,add_to_cart,2026-01-20 18:00:00
8928,110,485,wishlist,2026-01-20 21:00:00
8929,187,218,wishlist,2026-01-21 00:00:00
8930,471,363,click,2026-01-21 03:00:00
8931,78,368,wishlist,2026-01-21 06:00:00
8932,960,52,wishlist,2026-01-21 09:00:00
8933,939,274,wishlist,2026-01-21 12:00:00
8934,374,444,add_to_cart,2026-01-21 15:00:00
8935,810,175,add_to_cart,2026-01-21 18:00:00
8936,330,313,view,2026-01-21 21:00:00
8937,125,33,click,2026-01-22 00:00:00
8938,316,360,wishlist,2026-01-22 03:00:00
8939,958,416,view,2026-01-22 06:00:00
8940,320,132,add_to_cart,2026-01-22 09:00:00
8941,475,425,wishlist,2026-01-22 12:00:00
8942,489,275,click,2026-01-22 15:00:00
8943,826,7,wishlist,2026-01-22 18:00:00
8944,514,495,add_to_cart,2026-01-22 21:00:00
8945,334,227,wishlist,2026-01-23 00:00:00
8946,71,255,wishlist,2026-01-23 03:00:00
8947,465,282,wishlist,2026-01-23 06:00:00
8948,376,236,wishlist,2026-01-23 09:00:00
8949,724,343,add_to_cart,2026-01-23 12:00:00
8950,8,354,view,2026-01-23 15:00:00
8951,696,435,wishlist,2026-01-23 18:00:00
8952,980,184,click,2026-01-23 21:00:00
8953,164,199,wishlist,2026-01-24 00:00:00
8954,965,203,click,2026-01-24 03:00:00
8955,781,435,click,2026-01-24 06:00:00
8956,295,136,wishlist,2026-01-24 09:00:00
8957,358,397,wishlist,2026-01-24 12:00:00
8958,81,288,click,2026-01-24 15:00:00
8959,774,489,add_to_cart,2026-01-24 18:00:00
8960,275,290,view,2026-01-24 21:00:00
8961,921,146,click,2026-01-25 00:00:00
8962,899,207,add_to_cart,2026-01-25 03:00:00
8963,617,55,view,2026-01-25 06:00:00
8964,821,299,view,2026-01-25 09:00:00
8965,540,408,view,2026-01-25 12:00:00
8966,922,495,wishlist,2026-01-25 15:00:00
8967,47,405,wishlist,2026-01-25 18:00:00
8968,392,402,click,2026-01-25 21:00:00
8969,825,398,wishlist,2026-01-26 00:00:00
8970,567,250,add_to_cart,2026-01-26 03:00:00
8971,79,437,view,2026-01-26 06:00:00
8972,513,275,view,2026-01-26 09:00:00
8973,680,205,view,2026-01-26 12:00:00
8974,23,313,wishlist,2026-01-26 15:00:00
8975,228,192,wishlist,2026-01-26 18:00:00
8976,438,336,wishlist,2026-01-26 21:00:00
8977,298,2,add_to_cart,2026-01-27 00:00:00
8978,976,185,wishlist,2026-01-27 03:00:00
8979,946,162,wishlist,2026-01-27 06:00:00
8980,260,49,wishlist,2026-01-27 09:00:00
8981,776,90,add_to_cart,2026-01-27 12:00:00
8982,676,438,wishlist,2026-01-27 15:00:00
8983,10,251,click,2026-01-27 18:00:00
8984,628,22,wishlist,2026-01-27 21:00:00
8985,158,212,click,2026-01-28 00:00:00
8986,868,477,add_to_cart,2026-01-28 03:00:00
8987,784,466,click,2026-01-28 06:00:00
8988,158,477,add_to_cart,2026-01-28 09:00:00
8989,320,234,wishlist,2026-01-28 12:00:00
8990,876,172,wishlist,2026-01-28 15:00:00
8991,202,91,click,2026-01-28 18:00:00
8992,121,163,wishlist,2026-01-28 21:00:00
8993,139,285,click,2026-01-29 00:00:00
8994,674,6,add_to_cart,2026-01-29 03:00:00
8995,720,244,wishlist,2026-01-29 06:00:00
8996,567,421,wishlist,2026-01-29 09:00:00
8997,339,379,wishlist,2026-01-29 12:00:00
8998,260,473,view,2026-01-29 15:00:00
8999,433,341,view,2026-01-29 18:00:00
9000,44,442,click,2026-01-29 21:00:00
9001,159,448,view,2026-01-30 00:00:00
9002,816,159,wishlist,2026-01-30 03:00:00
9003,355,123,view,2026-01-30 06:00:00
9004,98,360,click,2026-01-30 09:00:00
9005,538,434,view,2026-01-30 12:00:00
9006,871,464,add_to_cart,2026-01-30 15:00:00
9007,710,188,add_to_cart,2026-01-30 18:00:00
9008,609,14,view,2026-01-30 21:00:00
9009,239,70,add_to_cart,2026-01-31 00:00:00
9010,475,139,add_to_cart,2026-01-31 03:00:00
9011,524,411,view,2026-01-31 06:00:00
9012,557,358,add_to_cart,2026-01-31 09:00:00
9013,392,325,click,2026-01-31 12:00:00
9014,9,79,click,2026-01-31 15:00:00
9015,513,294,wishlist,2026-01-31 18:00:00
9016,389,318,click,2026-01-31 21:00:00
9017,839,437,wishlist,2026-02-01 00:00:00
9018,210,80,wishlist,2026-02-01 03:00:00
9019,54,146,view,2026-02-01 06:00:00
9020,616,373,add_to_cart,2026-02-01 09:00:00
9021,152,225,view,2026-02-01 12:00:00
9022,410,227,wishlist,2026-02-01 15:00:00
9023,10,382,view,2026-02-01 18:00:00
9024,957,180,add_to_cart,2026-02-01 21:00:00
9025,552,24,add_to_cart,2026-02-02 00:00:00
9026,556,99,add_to_cart,2026-02-02 03:00:00
9027,880,391,wishlist,2026-02-02 06:00:00
9028,268,270,view,2026-02-02 09:00:00
9029,790,434,view,2026-02-02 12:00:00
9030,667,94,wishlist,2026-02-02 15:00:00
9031,451,280,wishlist,2026-02-02 18:00:00
9032,594,463,click,2026-02-02 21:00:00
9033,197,269,view,2026-02-03 00:00:00
9034,398,147,add_to_cart,2026-02-03 03:00:00
9035,921,285,view,2026-02-03 06:00:00
9036,52,22,click,2026-02-03 09:00:00
9037,735,2,add_to_cart,2026-02-03 12:00:00
9038,469,103,click,2026-02-03 15:00:00
9039,368,461,wishlist,2026-02-03 18:00:00
9040,374,36,wishlist,2026-02-03 21:00:00
9041,59,294,view,2026-02-04 00:00:00
9042,294,274,wishlist,2026-02-04 03:00:00
9043,788,51,wishlist,2026-02-04 06:00:00
9044,846,143,view,2026-02-04 09:00:00
9045,788,384,click,2026-02-04 12:00:00
9046,952,483,click,2026-02-04 15:00:00
9047,869,436,add_to_cart,2026-02-04 18:00:00
9048,110,17,add_to_cart,2026-02-04 21:00:00
9049,542,368,click,2026-02-05 00:00:00
9050,107,77,wishlist,2026-02-05 03:00:00
9051,297,278,add_to_cart,2026-02-05 06:00:00
9052,852,123,click,2026-02-05 09:00:00
9053,839,438,wishlist,2026-02-05 12:00:00
9054,831,436,wishlist,2026-02-05 15:00:00
9055,965,488,click,2026-02-05 18:00:00
9056,95,384,view,2026-02-05 21:00:00
9057,797,469,click,2026-02-06 00:00:00
9058,719,346,wishlist,2026-02-06 03:00:00
9059,985,174,add_to_cart,2026-02-06 06:00:00
9060,845,132,wishlist,2026-02-06 09:00:00
9061,684,263,wishlist,2026-02-06 12:00:00
9062,472,394,click,2026-02-06 15:00:00
9063,79,271,wishlist,2026-02-06 18:00:00
9064,984,410,view,2026-02-06 21:00:00
9065,250,208,add_to_cart,2026-02-07 00:00:00
9066,730,296,click,2026-02-07 03:00:00
9067,339,226,view,2026-02-07 06:00:00
9068,57,189,add_to_cart,2026-02-07 09:00:00
9069,920,465,view,2026-02-07 12:00:00
9070,147,358,wishlist,2026-02-07 15:00:00
9071,746,144,wishlist,2026-02-07 18:00:00
9072,17,354,view,2026-02-07 21:00:00
9073,368,251,add_to_cart,2026-02-08 00:00:00
9074,709,376,view,2026-02-08 03:00:00
9075,189,477,view,2026-02-08 06:00:00
9076,644,245,view,2026-02-08 09:00:00
9077,248,18,add_to_cart,2026-02-08 12:00:00
9078,150,203,view,2026-02-08 15:00:00
9079,714,204,wishlist,2026-02-08 18:00:00
9080,213,485,click,2026-02-08 21:00:00
9081,217,2,wishlist,2026-02-09 00:00:00
9082,6,438,wishlist,2026-02-09 03:00:00
9083,670,376,view,2026-02-09 06:00:00
9084,861,402,click,2026-02-09 09:00:00
9085,587,54,view,2026-02-09 12:00:00
9086,395,166,click,2026-02-09 15:00:00
9087,763,353,wishlist,2026-02-09 18:00:00
9088,304,329,add_to_cart,2026-02-09 21:00:00
9089,558,143,view,2026-02-10 00:00:00
9090,411,448,wishlist,2026-02-10 03:00:00
9091,403,92,click,2026-02-10 06:00:00
9092,854,8,wishlist,2026-02-10 09:00:00
9093,860,252,wishlist,2026-02-10 12:00:00
9094,827,430,wishlist,2026-02-10 15:00:00
9095,380,100,add_to_cart,2026-02-10 18:00:00
9096,452,39,view,2026-02-10 21:00:00
9097,229,436,view,2026-02-11 00:00:00
9098,694,136,view,2026-02-11 03:00:00
9099,505,362,add_to_cart,2026-02-11 06:00:00
9100,595,434,add_to_cart,2026-02-11 09:00:00
9101,145,50,click,2026-02-11 12:00:00
9102,50,83,view,2026-02-11 15:00:00
9103,424,254,click,2026-02-11 18:00:00
9104,100,196,wishlist,2026-02-11 21:00:00
9105,343,27,click,2026-02-12 00:00:00
9106,882,77,click,2026-02-12 03:00:00
9107,732,294,wishlist,2026-02-12 06:00:00
9108,651,255,wishlist,2026-02-12 09:00:00
9109,890,21,click,2026-02-12 12:00:00
9110,526,218,click,2026-02-12 15:00:00
9111,13,45,view,2026-02-12 18:00:00
9112,856,442,add_to_cart,2026-02-12 21:00:00
9113,762,407,wishlist,2026-02-13 00:00:00
9114,848,182,click,2026-02-13 03:00:00
9115,924,286,add_to_cart,2026-02-13 06:00:00
9116,990,479,click,2026-02-13 09:00:00
9117,172,351,view,2026-02-13 12:00:00
9118,489,144,click,2026-02-13 15:00:00
9119,831,52,wishlist,2026-02-13 18:00:00
9120,359,251,click,2026-02-13 21:00:00
9121,106,106,click,2026-02-14 00:00:00
9122,189,297,wishlist,2026-02-14 03:00:00
9123,987,199,view,2026-02-14 06:00:00
9124,529,337,wishlist,2026-02-14 09:00:00
9125,50,280,click,2026-02-14 12:00:00
9126,249,148,view,2026-02-14 15:00:00
9127,410,103,wishlist,2026-02-14 18:00:00
9128,391,411,add_to_cart,2026-02-14 21:00:00
9129,379,2,add_to_cart,2026-02-15 00:00:00
9130,227,256,add_to_cart,2026-02-15 03:00:00
9131,591,60,wishlist,2026-02-15 06:00:00
9132,784,307,view,2026-02-15 09:00:00
9133,213,385,wishlist,2026-02-15 12:00:00
9134,529,482,click,2026-02-15 15:00:00
9135,346,91,wishlist,2026-02-15 18:00:00
9136,419,101,add_to_cart,2026-02-15 21:00:00
9137,763,114,add_to_cart,2026-02-16 00:00:00
9138,852,262,click,2026-02-16 03:00:00
9139,84,422,wishlist,2026-02-16 06:00:00
9140,919,54,add_to_cart,2026-02-16 09:00:00
9141,197,188,wishlist,2026-02-16 12:00:00
9142,777,27,add_to_cart,2026-02-16 15:00:00
9143,983,240,click,2026-02-16 18:00:00
9144,530,80,view,2026-02-16 21:00:00
9145,221,190,view,2026-02-17 00:00:00
9146,843,319,add_to_cart,2026-02-17 03:00:00
9147,747,355,add_to_cart,2026-02-17 06:00:00
9148,176,91,wishlist,2026-02-17 09:00:00
9149,584,35,view,2026-02-17 12:00:00
9150,603,58,wishlist,2026-02-17 15:00:00
9151,322,189,add_to_cart,2026-02-17 18:00:00
9152,535,253,view,2026-02-17 21:00:00
9153,725,36,wishlist,2026-02-18 00:00:00
9154,394,358,add_to_cart,2026-02-18 03:00:00
9155,806,92,wishlist,2026-02-18 06:00:00
9156,640,56,wishlist,2026-02-18 09:00:00
9157,571,67,add_to_cart,2026-02-18 12:00:00
9158,324,313,wishlist,2026-02-18 15:00:00
9159,85,169,wishlist,2026-02-18 18:00:00
9160,741,287,view,2026-02-18 21:00:00
9161,887,131,wishlist,2026-02-19 00:00:00
9162,427,166,click,2026-02-19 03:00:00
9163,268,437,add_to_cart,2026-02-19 06:00:00
9164,112,52,wishlist,2026-02-19 09:00:00
9165,628,152,add_to_cart,2026-02-19 12:00:00
9166,949,410,click,2026-02-19 15:00:00
9167,750,105,add_to_cart,2026-02-19 18:00:00
9168,398,367,click,2026-02-19 21:00:00
9169,52,92,click,2026-02-20 00:00:00
9170,84,201,view,2026-02-20 03:00:00
9171,623,293,click,2026-02-20 06:00:00
9172,712,373,view,2026-02-20 09:00:00
9173,731,219,wishlist,2026-02-20 12:00:00
9174,741,432,view,2026-02-20 15:00:00
9175,829,67,view,2026-02-20 18:00:00
9176,425,169,wishlist,2026-02-20 21:00:00
9177,21,305,add_to_cart,2026-02-21 00:00:00
9178,688,28,add_to_cart,2026-02-21 03:00:00
9179,56,288,wishlist,2026-02-21 06:00:00
9180,291,355,click,2026-02-21 09:00:00
9181,812,455,view,2026-02-21 12:00:00
9182,807,327,add_to_cart,2026-02-21 15:00:00
9183,655,469,add_to_cart,2026-02-21 18:00:00
9184,908,32,click,2026-02-21 21:00:00
9185,373,166,add_to_cart,2026-02-22 00:00:00
9186,738,404,add_to_cart,2026-02-22 03:00:00
9187,8,136,add_to_cart,2026-02-22 06:00:00
9188,124,68,wishlist,2026-02-22 09:00:00
9189,758,154,add_to_cart,2026-02-22 12:00:00
9190,101,463,add_to_cart,2026-02-22 15:00:00
9191,990,326,wishlist,2026-02-22 18:00:00
9192,835,304,add_to_cart,2026-02-22 21:00:00
9193,862,96,click,2026-02-23 00:00:00
9194,93,197,view,2026-02-23 03:00:00
9195,385,108,wishlist,2026-02-23 06:00:00
9196,766,46,wishlist,2026-02-23 09:00:00
9197,80,186,add_to_cart,2026-02-23 12:00:00
9198,298,454,view,2026-02-23 15:00:00
9199,31,323,click,2026-02-23 18:00:00
